RegionName,StateName,Year,HomeValueYearlyAvg,RentalValueYearlyAvg,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,INflow,OUTflow,NET in,GROSS out,crime_rate_per_100000,TotalLivingCost,HousingCostAvg,AffordabilityScore
Luzerne County,PA,2024.0,203039.8259265909,1262.9681626715117,10705.500492000001,8354.01942,12431.66088,10395.232536,6906.0158519999995,13312.275864000001,7510.517376000001,69615.22188,70272.890625,318222.0,156922.0,161300.0,10.1,83.8,3.5,0.1,1.2,0.0,246670.0,49290.0,817.0,26809.0,371.0,15.2,26.1,31.0,17.8,25.9,7.9,17.3,81.6,10.4,1.1,2.8,0.8,3.3,22.1,148463.0,84.2,11.1,4.5,0.2,7.0,14928.0,10439.0,3312.0,24190.0,281.1595018,69615.22242,102151.3970446312,0.7652898107017093
Lycoming County,PA,2023.0,213121.26553335486,2125.457619796888,11265.6,8327.157636,12986.769528,10903.955460000001,7099.2287160000005,13528.616544,8089.349928000001,72200.67828,68613.546875,115398.0,56644.0,58754.0,1.9,90.7,4.8,0.1,0.6,0.0,90774.0,50634.0,1359.0,26265.0,533.0,14.0,21.2,30.4,19.9,24.1,9.2,16.5,82.5,8.4,1.3,3.2,1.5,3.1,20.2,53885.0,83.9,10.8,5.1,0.2,6.2,5497.0,4931.0,232.0,10094.0,181.5783613,72200.677812,107623.36157657587,0.7514631458813785
Lycoming County,PA,2024.0,219778.95699517193,2176.7749762930875,11265.6,8327.157636,12986.769528,10903.955460000001,7099.2287160000005,13528.616544,8089.349928000001,72200.67828,68613.546875,115398.0,56644.0,58754.0,1.9,90.7,4.8,0.1,0.6,0.0,90774.0,50634.0,1359.0,26265.0,533.0,14.0,21.2,30.4,19.9,24.1,9.2,16.5,82.5,8.4,1.3,3.2,1.5,3.1,20.2,53885.0,83.9,10.8,5.1,0.2,6.2,5497.0,4931.0,232.0,10094.0,181.5783613,72200.677812,110977.86598573251,0.7502913026221448
Macomb County,MI,2015.0,136675.9020805638,850.285907384534,13610.89302,8112.263376,12465.235967999999,9815.872668,7871.15616,14116.834656,8769.757212,74762.01444,79365.4375,864019.0,420439.0,443580.0,2.5,80.2,10.9,0.2,3.7,0.0,645252.0,58175.0,616.0,29740.0,276.0,11.8,17.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,27.4,414453.0,86.9,9.2,3.8,0.2,6.6,36093.0,33858.0,-258.0,67458.0,290.7218207,74762.01306,68763.09399397417,0.773627184599049
Macomb County,MI,2016.0,146607.58904010305,878.6733126174199,13610.89302,8112.263376,12465.235967999999,9815.872668,7871.15616,14116.834656,8769.757212,74762.01444,79365.4375,864019.0,420439.0,443580.0,2.5,80.2,10.9,0.2,3.7,0.0,645252.0,58175.0,616.0,29740.0,276.0,11.8,17.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,27.4,414453.0,86.9,9.2,3.8,0.2,6.6,36093.0,33858.0,-258.0,67458.0,290.7218207,74762.01306,73743.13117636023,0.7718874870786098
Macomb County,MI,2017.0,158943.80789108193,913.3893105343659,13610.89302,8112.263376,12465.235967999999,9815.872668,7871.15616,14116.834656,8769.757212,74762.01444,79365.4375,864019.0,420439.0,443580.0,2.5,80.2,10.9,0.2,3.7,0.0,645252.0,58175.0,616.0,29740.0,276.0,11.8,17.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,27.4,414453.0,86.9,9.2,3.8,0.2,6.6,36093.0,33858.0,-258.0,67458.0,290.7218207,74762.01306,79928.59860080815,0.7697266914967755
Macomb County,MI,2018.0,170343.9732440062,952.7943258728268,13610.89302,8112.263376,12465.235967999999,9815.872668,7871.15616,14116.834656,8769.757212,74762.01444,79365.4375,864019.0,420439.0,443580.0,2.5,80.2,10.9,0.2,3.7,0.0,645252.0,58175.0,616.0,29740.0,276.0,11.8,17.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,27.4,414453.0,86.9,9.2,3.8,0.2,6.6,36093.0,33858.0,-258.0,67458.0,290.7218207,74762.01306,85648.3837849395,0.7677285746679549
Macomb County,MI,2019.0,181038.8991834209,989.4875717947126,13610.89302,8112.263376,12465.235967999999,9815.872668,7871.15616,14116.834656,8769.757212,74762.01444,79365.4375,864019.0,420439.0,443580.0,2.5,80.2,10.9,0.2,3.7,0.0,645252.0,58175.0,616.0,29740.0,276.0,11.8,17.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,27.4,414453.0,86.9,9.2,3.8,0.2,6.6,36093.0,33858.0,-258.0,67458.0,290.7218207,74762.01306,91014.19337760781,0.765854113634505
Macomb County,MI,2020.0,189583.8303281611,1043.592649696587,13610.89302,8112.263376,12465.235967999999,9815.872668,7871.15616,14116.834656,8769.757212,74762.01444,79365.4375,864019.0,420439.0,443580.0,2.5,80.2,10.9,0.2,3.7,0.0,645252.0,58175.0,616.0,29740.0,276.0,11.8,17.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,27.4,414453.0,86.9,9.2,3.8,0.2,6.6,36093.0,33858.0,-258.0,67458.0,290.7218207,74762.01306,95313.71148892885,0.7643521447287698
Macomb County,MI,2021.0,216227.16447205804,1152.9370638397077,13610.89302,8112.263376,12465.235967999999,9815.872668,7871.15616,14116.834656,8769.757212,74762.01444,79365.4375,864019.0,420439.0,443580.0,2.5,80.2,10.9,0.2,3.7,0.0,645252.0,58175.0,616.0,29740.0,276.0,11.8,17.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,27.4,414453.0,86.9,9.2,3.8,0.2,6.6,36093.0,33858.0,-258.0,67458.0,290.7218207,74762.01306,108690.05076794887,0.7596793313693491
Macomb County,MI,2022.0,237929.67981207816,1266.0988886576222,13610.89302,8112.263376,12465.235967999999,9815.872668,7871.15616,14116.834656,8769.757212,74762.01444,79365.4375,864019.0,420439.0,443580.0,2.5,80.2,10.9,0.2,3.7,0.0,645252.0,58175.0,616.0,29740.0,276.0,11.8,17.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,27.4,414453.0,86.9,9.2,3.8,0.2,6.6,36093.0,33858.0,-258.0,67458.0,290.7218207,74762.01306,119597.88935036788,0.7558688498327245
Macomb County,MI,2023.0,245507.94311547597,1310.6417528231812,13610.89302,8112.263376,12465.235967999999,9815.872668,7871.15616,14116.834656,8769.757212,74762.01444,79365.4375,864019.0,420439.0,443580.0,2.5,80.2,10.9,0.2,3.7,0.0,645252.0,58175.0,616.0,29740.0,276.0,11.8,17.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,27.4,414453.0,86.9,9.2,3.8,0.2,6.6,36093.0,33858.0,-258.0,67458.0,290.7218207,74762.01306,123409.29243414957,0.7545373962207511
Macomb County,MI,2024.0,256529.8485195362,1370.8982696725745,13610.89302,8112.263376,12465.235967999999,9815.872668,7871.15616,14116.834656,8769.757212,74762.01444,79365.4375,864019.0,420439.0,443580.0,2.5,80.2,10.9,0.2,3.7,0.0,645252.0,58175.0,616.0,29740.0,276.0,11.8,17.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,27.4,414453.0,86.9,9.2,3.8,0.2,6.6,36093.0,33858.0,-258.0,67458.0,290.7218207,74762.01306,128950.3733946044,0.752601706896673
Madera County,CA,2022.0,392002.55223122734,1971.9749495301453,15537.6,10664.134632,15030.32832,10948.96584,9493.9221,9742.768103999999,8900.1618,80317.881,63043.01171875,154440.0,74583.0,79857.0,56.9,35.1,3.1,1.1,2.0,0.1,90030.0,48210.0,2108.0,19975.0,565.0,22.1,31.5,23.9,17.3,22.0,23.0,13.8,76.4,15.5,0.5,2.0,2.0,3.6,25.6,56076.0,78.4,14.6,6.9,0.1,8.3,9462.0,8275.0,597.0,17147.0,612.9051309,80317.880796,196987.26359037874,0.6822432276442625
Madera County,CA,2023.0,391048.2573847884,2069.918342981739,15537.6,10664.134632,15030.32832,10948.96584,9493.9221,9742.768103999999,8900.1618,80317.881,63043.01171875,154440.0,74583.0,79857.0,56.9,35.1,3.1,1.1,2.0,0.1,90030.0,48210.0,2108.0,19975.0,565.0,22.1,31.5,23.9,17.3,22.0,23.0,13.8,76.4,15.5,0.5,2.0,2.0,3.6,25.6,56076.0,78.4,14.6,6.9,0.1,8.3,9462.0,8275.0,597.0,17147.0,612.9051309,80317.880796,196559.08786388507,0.6823928040876529
Madera County,CA,2024.0,404963.29152726824,2180.010296117229,15537.6,10664.134632,15030.32832,10948.96584,9493.9221,9742.768103999999,8900.1618,80317.881,63043.01171875,154440.0,74583.0,79857.0,56.9,35.1,3.1,1.1,2.0,0.1,90030.0,48210.0,2108.0,19975.0,565.0,22.1,31.5,23.9,17.3,22.0,23.0,13.8,76.4,15.5,0.5,2.0,2.0,3.6,25.6,56076.0,78.4,14.6,6.9,0.1,8.3,9462.0,8275.0,597.0,17147.0,612.9051309,80317.880796,203571.65091169273,0.6799430756821414
Madison County,AL,2015.0,164938.87699838742,813.6490132588037,11054.084760000002,8515.190760000001,13569.840348000002,15258.343908,7090.7202720000005,10976.5716,9675.839616000001,76140.5916,87831.6171875,353213.0,172568.0,180645.0,4.7,65.1,24.0,0.6,2.5,0.1,265022.0,61318.0,1430.0,34232.0,709.0,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,169756.0,76.3,19.0,4.5,0.2,6.5,91114.0,82121.0,4398.0,168640.0,603.3578174,76140.591264,82876.26300582312,0.7777274110098417
Madison County,AL,2016.0,169081.55122539785,833.8856719417648,11054.084760000002,8515.190760000001,13569.840348000002,15258.343908,7090.7202720000005,10976.5716,9675.839616000001,76140.5916,87831.6171875,353213.0,172568.0,180645.0,4.7,65.1,24.0,0.6,2.5,0.1,265022.0,61318.0,1430.0,34232.0,709.0,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,169756.0,76.3,19.0,4.5,0.2,6.5,91114.0,82121.0,4398.0,168640.0,603.3578174,76140.591264,84957.71844866981,0.7770002873478673
Madison County,AL,2017.0,174088.3780326614,863.3932751107683,11054.084760000002,8515.190760000001,13569.840348000002,15258.343908,7090.7202720000005,10976.5716,9675.839616000001,76140.5916,87831.6171875,353213.0,172568.0,180645.0,4.7,65.1,24.0,0.6,2.5,0.1,265022.0,61318.0,1430.0,34232.0,709.0,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,169756.0,76.3,19.0,4.5,0.2,6.5,91114.0,82121.0,4398.0,168640.0,603.3578174,76140.591264,87475.88565388609,0.7761206053128694
Madison County,AL,2018.0,181742.14971404523,913.809619243355,11054.084760000002,8515.190760000001,13569.840348000002,15258.343908,7090.7202720000005,10976.5716,9675.839616000001,76140.5916,87831.6171875,353213.0,172568.0,180645.0,4.7,65.1,24.0,0.6,2.5,0.1,265022.0,61318.0,1430.0,34232.0,709.0,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,169756.0,76.3,19.0,4.5,0.2,6.5,91114.0,82121.0,4398.0,168640.0,603.3578174,76140.591264,91327.97966664429,0.7747749369660152
Madison County,AL,2019.0,193334.1971357724,986.3268812749649,11054.084760000002,8515.190760000001,13569.840348000002,15258.343908,7090.7202720000005,10976.5716,9675.839616000001,76140.5916,87831.6171875,353213.0,172568.0,180645.0,4.7,65.1,24.0,0.6,2.5,0.1,265022.0,61318.0,1430.0,34232.0,709.0,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,169756.0,76.3,19.0,4.5,0.2,6.5,91114.0,82121.0,4398.0,168640.0,603.3578174,76140.591264,97160.26200852368,0.7727375210277253
Madison County,AL,2020.0,214654.38101290082,1102.740077773349,11054.084760000002,8515.190760000001,13569.840348000002,15258.343908,7090.7202720000005,10976.5716,9675.839616000001,76140.5916,87831.6171875,353213.0,172568.0,180645.0,4.7,65.1,24.0,0.6,2.5,0.1,265022.0,61318.0,1430.0,34232.0,709.0,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,169756.0,76.3,19.0,4.5,0.2,6.5,91114.0,82121.0,4398.0,168640.0,603.3578174,76140.591264,107878.56054533708,0.768993252319497
Madison County,AL,2021.0,256499.9502863808,1266.92229080504,11054.084760000002,8515.190760000001,13569.840348000002,15258.343908,7090.7202720000005,10976.5716,9675.839616000001,76140.5916,87831.6171875,353213.0,172568.0,180645.0,4.7,65.1,24.0,0.6,2.5,0.1,265022.0,61318.0,1430.0,34232.0,709.0,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,169756.0,76.3,19.0,4.5,0.2,6.5,91114.0,82121.0,4398.0,168640.0,603.3578174,76140.591264,128883.43628859291,0.7616555299472779
Madison County,AL,2022.0,299681.4967840346,1392.1539367782182,11054.084760000002,8515.190760000001,13569.840348000002,15258.343908,7090.7202720000005,10976.5716,9675.839616000001,76140.5916,87831.6171875,353213.0,172568.0,180645.0,4.7,65.1,24.0,0.6,2.5,0.1,265022.0,61318.0,1430.0,34232.0,709.0,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,169756.0,76.3,19.0,4.5,0.2,6.5,91114.0,82121.0,4398.0,168640.0,603.3578174,76140.591264,150536.8253604064,0.754091259662193
Madison County,AL,2023.0,304243.46950402466,1444.7170772228474,11054.084760000002,8515.190760000001,13569.840348000002,15258.343908,7090.7202720000005,10976.5716,9675.839616000001,76140.5916,87831.6171875,353213.0,172568.0,180645.0,4.7,65.1,24.0,0.6,2.5,0.1,265022.0,61318.0,1430.0,34232.0,709.0,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,169756.0,76.3,19.0,4.5,0.2,6.5,91114.0,82121.0,4398.0,168640.0,603.3578174,76140.591264,152844.09329062374,0.7532852519658279
Madison County,AL,2024.0,304570.5141167515,1467.0291951010558,11054.084760000002,8515.190760000001,13569.840348000002,15258.343908,7090.7202720000005,10976.5716,9675.839616000001,76140.5916,87831.6171875,353213.0,172568.0,180645.0,4.7,65.1,24.0,0.6,2.5,0.1,265022.0,61318.0,1430.0,34232.0,709.0,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,169756.0,76.3,19.0,4.5,0.2,6.5,91114.0,82121.0,4398.0,168640.0,603.3578174,76140.591264,153018.77165592628,0.7532242308312737
Mahoning County,OH,2016.0,81322.65703910906,628.6360236544433,9506.734032,8139.124812,12510.35526,10803.39372,6393.790512,10548.258215999998,5592.348312,63494.0046,63328.46875,231857.0,112946.0,118911.0,5.6,76.5,14.7,0.2,0.8,0.0,182324.0,43251.0,939.0,25901.0,493.0,17.6,27.8,32.0,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,21.9,103418.0,82.6,12.0,5.2,0.2,8.2,11182.0,11324.0,-588.0,22060.0,364.3065135,63494.004864,40975.64653138175,0.7969826850531772
Mahoning County,OH,2017.0,85171.09493758409,638.8379804680984,9506.734032,8139.124812,12510.35526,10803.39372,6393.790512,10548.258215999998,5592.348312,63494.0046,63328.46875,231857.0,112946.0,118911.0,5.6,76.5,14.7,0.2,0.8,0.0,182324.0,43251.0,939.0,25901.0,493.0,17.6,27.8,32.0,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,21.9,103418.0,82.6,12.0,5.2,0.2,8.2,11182.0,11324.0,-588.0,22060.0,364.3065135,63494.004864,42904.966459026095,0.7963087075362767
Mahoning County,OH,2018.0,90617.0027410115,661.2939517144216,9506.734032,8139.124812,12510.35526,10803.39372,6393.790512,10548.258215999998,5592.348312,63494.0046,63328.46875,231857.0,112946.0,118911.0,5.6,76.5,14.7,0.2,0.8,0.0,182324.0,43251.0,939.0,25901.0,493.0,17.6,27.8,32.0,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,21.9,103418.0,82.6,12.0,5.2,0.2,8.2,11182.0,11324.0,-588.0,22060.0,364.3065135,63494.004864,45639.14834636296,0.7953535641757705
Mahoning County,OH,2019.0,96010.94719248616,683.6669486830182,9506.734032,8139.124812,12510.35526,10803.39372,6393.790512,10548.258215999998,5592.348312,63494.0046,63328.46875,231857.0,112946.0,118911.0,5.6,76.5,14.7,0.2,0.8,0.0,182324.0,43251.0,939.0,25901.0,493.0,17.6,27.8,32.0,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,21.9,103418.0,82.6,12.0,5.2,0.2,8.2,11182.0,11324.0,-588.0,22060.0,364.3065135,63494.004864,48347.30707058459,0.7944075115972581
Mahoning County,OH,2020.0,102870.74794684416,726.8442392827491,9506.734032,8139.124812,12510.35526,10803.39372,6393.790512,10548.258215999998,5592.348312,63494.0046,63328.46875,231857.0,112946.0,118911.0,5.6,76.5,14.7,0.2,0.8,0.0,182324.0,43251.0,939.0,25901.0,493.0,17.6,27.8,32.0,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,21.9,103418.0,82.6,12.0,5.2,0.2,8.2,11182.0,11324.0,-588.0,22060.0,364.3065135,63494.004864,51798.79609306345,0.793201788291523
Mahoning County,OH,2021.0,121726.03767557758,814.3516293339886,9506.734032,8139.124812,12510.35526,10803.39372,6393.790512,10548.258215999998,5592.348312,63494.0046,63328.46875,231857.0,112946.0,118911.0,5.6,76.5,14.7,0.2,0.8,0.0,182324.0,43251.0,939.0,25901.0,493.0,17.6,27.8,32.0,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,21.9,103418.0,82.6,12.0,5.2,0.2,8.2,11182.0,11324.0,-588.0,22060.0,364.3065135,63494.004864,61270.194652455786,0.7898931044433088
Mahoning County,OH,2022.0,137861.4770744105,899.3830034774223,9506.734032,8139.124812,12510.35526,10803.39372,6393.790512,10548.258215999998,5592.348312,63494.0046,63328.46875,231857.0,112946.0,118911.0,5.6,76.5,14.7,0.2,0.8,0.0,182324.0,43251.0,939.0,25901.0,493.0,17.6,27.8,32.0,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,21.9,103418.0,82.6,12.0,5.2,0.2,8.2,11182.0,11324.0,-588.0,22060.0,364.3065135,63494.004864,69380.43003894396,0.7870599215020337
Mahoning County,OH,2023.0,145770.33093450018,955.673280597866,9506.734032,8139.124812,12510.35526,10803.39372,6393.790512,10548.258215999998,5592.348312,63494.0046,63328.46875,231857.0,112946.0,118911.0,5.6,76.5,14.7,0.2,0.8,0.0,182324.0,43251.0,939.0,25901.0,493.0,17.6,27.8,32.0,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,21.9,103418.0,82.6,12.0,5.2,0.2,8.2,11182.0,11324.0,-588.0,22060.0,364.3065135,63494.004864,73363.00210754902,0.7856686727022801
Mahoning County,OH,2024.0,156664.7974516337,1018.7680155286248,9506.734032,8139.124812,12510.35526,10803.39372,6393.790512,10548.258215999998,5592.348312,63494.0046,63328.46875,231857.0,112946.0,118911.0,5.6,76.5,14.7,0.2,0.8,0.0,182324.0,43251.0,939.0,25901.0,493.0,17.6,27.8,32.0,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,21.9,103418.0,82.6,12.0,5.2,0.2,8.2,11182.0,11324.0,-588.0,22060.0,364.3065135,63494.004864,78841.78273358116,0.7837547470183815
Manatee County,FL,2015.0,217588.9775186458,1309.7411597698951,15541.77234,9321.045048,12998.459184,12206.006316,9008.779008000001,9700.472087999999,6940.87344,75717.40752,73525.8828125,363542.0,175761.0,187781.0,15.9,71.9,8.6,0.2,1.9,0.1,269879.0,53408.0,1088.0,30477.0,584.0,13.4,22.8,33.1,20.7,26.9,9.7,9.6,79.7,8.7,0.8,1.4,1.8,7.5,25.4,150640.0,83.1,10.9,5.8,0.2,6.6,30754.0,18474.0,9552.0,46500.0,585.7833537,75717.40742399999,109449.35933920785,0.7464129821508382
Manatee County,FL,2016.0,237118.8131582324,1356.331219045123,15541.77234,9321.045048,12998.459184,12206.006316,9008.779008000001,9700.472087999999,6940.87344,75717.40752,73525.8828125,363542.0,175761.0,187781.0,15.9,71.9,8.6,0.2,1.9,0.1,269879.0,53408.0,1088.0,30477.0,584.0,13.4,22.8,33.1,20.7,26.9,9.7,9.6,79.7,8.7,0.8,1.4,1.8,7.5,25.4,150640.0,83.1,10.9,5.8,0.2,6.6,30754.0,18474.0,9552.0,46500.0,585.7833537,75717.40742399999,119237.57218863876,0.7429936242223643
Manatee County,FL,2017.0,250304.94351213134,1413.5385570685203,15541.77234,9321.045048,12998.459184,12206.006316,9008.779008000001,9700.472087999999,6940.87344,75717.40752,73525.8828125,363542.0,175761.0,187781.0,15.9,71.9,8.6,0.2,1.9,0.1,269879.0,53408.0,1088.0,30477.0,584.0,13.4,22.8,33.1,20.7,26.9,9.7,9.6,79.7,8.7,0.8,1.4,1.8,7.5,25.4,150640.0,83.1,10.9,5.8,0.2,6.6,30754.0,18474.0,9552.0,46500.0,585.7833537,75717.40742399999,125859.24103459994,0.7406804485470435
Manatee County,FL,2018.0,262179.2048280594,1464.7048557603828,15541.77234,9321.045048,12998.459184,12206.006316,9008.779008000001,9700.472087999999,6940.87344,75717.40752,73525.8828125,363542.0,175761.0,187781.0,15.9,71.9,8.6,0.2,1.9,0.1,269879.0,53408.0,1088.0,30477.0,584.0,13.4,22.8,33.1,20.7,26.9,9.7,9.6,79.7,8.7,0.8,1.4,1.8,7.5,25.4,150640.0,83.1,10.9,5.8,0.2,6.6,30754.0,18474.0,9552.0,46500.0,585.7833537,75717.40742399999,131821.9548419099,0.7385974684314822
Manatee County,FL,2019.0,272085.4355114949,1525.1541540477228,15541.77234,9321.045048,12998.459184,12206.006316,9008.779008000001,9700.472087999999,6940.87344,75717.40752,73525.8828125,363542.0,175761.0,187781.0,15.9,71.9,8.6,0.2,1.9,0.1,269879.0,53408.0,1088.0,30477.0,584.0,13.4,22.8,33.1,20.7,26.9,9.7,9.6,79.7,8.7,0.8,1.4,1.8,7.5,25.4,150640.0,83.1,10.9,5.8,0.2,6.6,30754.0,18474.0,9552.0,46500.0,585.7833537,75717.40742399999,136805.29483277132,0.7368566171269436
Manatee County,FL,2020.0,284167.81215133396,1583.2805605049768,15541.77234,9321.045048,12998.459184,12206.006316,9008.779008000001,9700.472087999999,6940.87344,75717.40752,73525.8828125,363542.0,175761.0,187781.0,15.9,71.9,8.6,0.2,1.9,0.1,269879.0,53408.0,1088.0,30477.0,584.0,13.4,22.8,33.1,20.7,26.9,9.7,9.6,79.7,8.7,0.8,1.4,1.8,7.5,25.4,150640.0,83.1,10.9,5.8,0.2,6.6,30754.0,18474.0,9552.0,46500.0,585.7833537,75717.40742399999,142875.54635591948,0.7347360704047997
Manatee County,FL,2021.0,337307.9494977787,1864.5180178051003,15541.77234,9321.045048,12998.459184,12206.006316,9008.779008000001,9700.472087999999,6940.87344,75717.40752,73525.8828125,363542.0,175761.0,187781.0,15.9,71.9,8.6,0.2,1.9,0.1,269879.0,53408.0,1088.0,30477.0,584.0,13.4,22.8,33.1,20.7,26.9,9.7,9.6,79.7,8.7,0.8,1.4,1.8,7.5,25.4,150640.0,83.1,10.9,5.8,0.2,6.6,30754.0,18474.0,9552.0,46500.0,585.7833537,75717.40742399999,169586.23375779192,0.7254051126347212
Manatee County,FL,2022.0,444917.6257385316,2232.532020917105,15541.77234,9321.045048,12998.459184,12206.006316,9008.779008000001,9700.472087999999,6940.87344,75717.40752,73525.8828125,363542.0,175761.0,187781.0,15.9,71.9,8.6,0.2,1.9,0.1,269879.0,53408.0,1088.0,30477.0,584.0,13.4,22.8,33.1,20.7,26.9,9.7,9.6,79.7,8.7,0.8,1.4,1.8,7.5,25.4,150640.0,83.1,10.9,5.8,0.2,6.6,30754.0,18474.0,9552.0,46500.0,585.7833537,75717.40742399999,223575.07887972434,0.7065449602803962
Manatee County,FL,2023.0,457634.06690354185,2307.8973031499886,15541.77234,9321.045048,12998.459184,12206.006316,9008.779008000001,9700.472087999999,6940.87344,75717.40752,73525.8828125,363542.0,175761.0,187781.0,15.9,71.9,8.6,0.2,1.9,0.1,269879.0,53408.0,1088.0,30477.0,584.0,13.4,22.8,33.1,20.7,26.9,9.7,9.6,79.7,8.7,0.8,1.4,1.8,7.5,25.4,150640.0,83.1,10.9,5.8,0.2,6.6,30754.0,18474.0,9552.0,46500.0,585.7833537,75717.40742399999,229970.98210334592,0.7043106522679059
Manatee County,FL,2024.0,452431.26370752667,2314.823096273228,15541.77234,9321.045048,12998.459184,12206.006316,9008.779008000001,9700.472087999999,6940.87344,75717.40752,73525.8828125,363542.0,175761.0,187781.0,15.9,71.9,8.6,0.2,1.9,0.1,269879.0,53408.0,1088.0,30477.0,584.0,13.4,22.8,33.1,20.7,26.9,9.7,9.6,79.7,8.7,0.8,1.4,1.8,7.5,25.4,150640.0,83.1,10.9,5.8,0.2,6.6,30754.0,18474.0,9552.0,46500.0,585.7833537,75717.40742399999,227373.04340189995,0.7052182012181717
Manitowoc County,WI,2024.0,229726.74181362108,793.4391896603786,9154.8,7951.092792,13223.664048,12335.427228,6198.139692,11510.627976,7167.196116000001,67540.94652,74558.8671875,79680.0,39612.0,40068.0,3.7,91.2,0.7,0.4,2.6,0.0,61947.0,51053.0,1209.0,27777.0,624.0,10.2,14.3,28.2,17.1,20.5,9.8,24.5,84.3,7.2,0.4,2.5,1.8,3.8,18.7,41085.0,86.0,9.0,4.7,0.3,3.7,2336.0,3467.0,-1321.0,5613.0,136.3850522,67540.947852,115260.09050164073,0.7751307444365009
Marathon County,WI,2022.0,210662.95806112234,836.0401159555935,10168.8,7763.060735999999,13375.002768,13406.85876,6497.420412,12352.24632,8248.351392,71811.74064,78719.5625,135293.0,68001.0,67292.0,2.7,89.1,0.7,0.3,5.7,0.0,101803.0,56509.0,1350.0,30151.0,684.0,10.3,14.8,34.1,14.1,24.4,8.8,18.6,82.8,8.3,0.4,2.3,1.2,5.0,19.5,71112.0,84.7,9.5,5.5,0.3,3.8,5873.0,7685.0,-1945.0,13425.0,121.8467537,71811.74038799999,105749.49908853897,0.7701253488071371
Marathon County,WI,2023.0,227703.24495788862,874.8016840065529,10168.8,7763.060735999999,13375.002768,13406.85876,6497.420412,12352.24632,8248.351392,71811.74064,78719.5625,135293.0,68001.0,67292.0,2.7,89.1,0.7,0.3,5.7,0.0,101803.0,56509.0,1350.0,30151.0,684.0,10.3,14.8,34.1,14.1,24.4,8.8,18.6,82.8,8.3,0.4,2.3,1.2,5.0,19.5,71112.0,84.7,9.5,5.5,0.3,3.8,5873.0,7685.0,-1945.0,13425.0,121.8467537,71811.74038799999,114289.02332094758,0.7671422005717388
